review_body,stars,product_category
"es de buena calidad y muy decorativo , quizas los colores podrian ser mas intensos",4,home
"Cumple la función. Y en comparación con otros ""aireadores"" con la misma función hace menos ruido",4,kitchen
"Cuidado si se trata de una oficina, las fundas las factura una empresa italiana con lo cual no puedes repercutir el IVA.",1,pc
Funciona muy bien tanto para inflar como desinflar en coche y en toma doméstica. Muy útil y práctico,5,sports
Herramienta muy útil para el día a día y muy practica,4,home_improvement
"El producto ha venido en perfecto estado. Es bonito, liviano y no hace prácticamente ruido. Mi puntuación es porque realmente no cumple la función que esperaba, que es ambientar la habitación con el aroma. Apenas huele, a menos que se acerque la nariz. Utilizo aceites esenciales puros, y he probado poniendo más cantidad de lo que se recomienda, y aún así el olor que deja en el dormitorio es sumamente sutil.",3,home
"A los pocos días a una se le separó el cristal de los filamentos. Como no es incandescente sigue funcionando, pero sin cristal. Ahora otra de ellas ha dejado de funcionar. La luz es cálida y yo creo que no llega a ser tan luminosa como una de 60W. El consumo en lo único bueno que las veo.",3,home
"No se puede decir mucho sobre ella. Buena, como todo lo de la marca. Eso sí, venía con un par de rasguños que, bueno, intentaré tapar con alguna pegatina.",5,office_product
No llego a encender lo devuelvo,1,drugstore
Bastante descontento porque no son nada cómodos. Si lo se me espero a comprar otro modelo aunque fuera mas caro.,2,furniture
Muy entretenido y adictivo. Para todas las edades,5,toy
Para manchas en tejidos como sofás o tapicería de coche no sirve puesto que no las elimina ni aplicando un rato antes directamente sin diluir. Para limpiar de polvo y suciedad superficial va bien. No deja ningún olor y se seca rápido.,3,home_improvement
Lo devolví porque no soportaba la pica duración de la batería.,3,wireless
"Buen precio, pero demasiado duro. Después de 1 mes usándolo han aumentado los dolores de espalda. No lo volvería a comprar.",2,furniture
"me parece un cuento muy pequeño. El precio es un poco caro para lo pequeño que es, aunque la historia no está mal.",2,book
Hola.me ha puesto que he comprado este producto q lo podre tener nada mas q se descargue y no se si es q se ha exo mal y me ha comprado la version del libro digital xq yo quiero el libro fisico. Me podriais ayudar??,1,digital_ebook_purchase
"Muy mala calidad. He visto dos momit home, y en los dos los digitos de la pantalla parpadean. Pierde la conexion gate-termostato todo tener cobertura 4G excelente en casa. Lo he provado dos semanas y no ha habido una sola vez en que la temperatura del termostato y la que sale en la app. coincidan. En resumen, malo malo malo....",1,home_improvement
quiero que me devuelvan el dinero,1,electronics
"Cumple con las expectativas a lo mejor no es de lo más cómodo pero los resultados se notan desde las primeras 24h si quieres un blanqueamiento express es el producto ideal. El inconveniente, el nuevo tono de los dientes dura muy poco y dependiendo de cada persona puede dar un poco de sensibilidad a los dientes",4,personal_care_appliances
"Me ha decepcionado bastante por el material La forma, diseño y confección bastante bién, pero el material el plástico puro y duro",2,luggage
Encaje perfecto buena calidad relacion precio,5,wireless
"Está bien, pero no me encajaba donde quería poner y lo tuve que devolver",4,electronics
"El artículo bien, calidad-precio muy bien, si tengo que ponerle un pero diría que debería venir con una bolsita para guardarlo",4,sports
Buen acabado. Buen aspecto y un precio muy razonable,4,wireless
En solo dos meses la grabación se ha quitado muy mala calidad,1,apparel
"Tras leer las críticas positivas y teniendo en cuenta que tiene un precio muy económico, me animé a comprar esta toalla de microfibra para desmaquillarme. No sólo no cumple su función (no retiró todo el maquillaje y no retiró nada del rimmel waterproof), si no que me produce irritación en la piel, tengo que añadir que yo tengo la piel muy sensible, quizá una piel normal, pueda insistir dando más pasadas y eliminar todo el maquillaje. Tal y como se indica al recibirla, la lavé antes de utilizarla por primera vez.",2,beauty
Los textos están bien Perón los tiempos no están bien explicados,3,book
"Juguete con calidad, duradero en el juego y muy realista con los sonidos emitidos.",5,toy
"Fatal!!! La caja y trozos de la jaula rotos, faltaban piezas y tornillos Una decepción, me esperaba algo mejor Devuelta",1,pet_products
hacen una luz bastante convincente. el problema que me he encontrado es que cuesta mucho hacerlas entrar en la lámpara. las guias de la bombilla son mas anchas que las ranuras de la lampara y no se pueden meter hasta el fondo. he comprado otra marca y no he tenido este problema.,2,home
Todo es fantástico salvo el tacto. Resbala demasiado,4,wireless
"Pues lo compre para una utilidad muy distinta a la que realmente tiene. Me ha gustado porque por el precio que tiene me viene muy bien para desmontar para golpes, lunas, etc. Es rígida y sólida y se puede adaptar a la altura necesaria.",5,musical_instruments
Se escucha bien y tiene autonomía,5,wireless
"Todo bien, la cámara frontal y trasera flojea. Lo demás bien",3,pc
"No vale para nada. No funcionaban, Venían usadas y creo que una estaba rota. No recomiendo su compra. Mejor las bombillas de toda la vida.",1,automotive
"Vigilad al pedirlo, el transportista me lo quería dar en una rotonda cerca de donde vivo... No me lo quería ni acercar a la puerta del bloque. Muy mal TDN... Da muy mala imagen al vendedor...",1,furniture
"pude apañarlo a un c4 grand picasso,hace su funcion ,de momento con el cachorro de cinco meses funciona, a ver de mayor",3,automotive
Cacharrito normal. Chinorri. Materiales de calidad justita. Cumple bien pero va lento. La bateria se carga más rápido en un USB.,3,electronics
Según mis expectativas,5,book
No es rectangular. Esta mal cortada y además no absorbe,2,home
"Regular, apenas tiene fuerza, es relajante pero no tiene mucha intensidad, si te pasas rebosa el agua y hace más ruido que otra cosa.",2,personal_care_appliances
"Casi todos eran repetidos, solo entraron tres modelos",2,toy
"Libro sin ninguna otra pretensión que entretener en las tardes de verano, cuando no quieras pensar y simplemente necesitas leer algo divertido para caer en los brazos de Morfeo con una sonrisa. Por lo demás, historia previsible, personajes alejados de la realidad, situaciones absurdas, etc, etc. Eso sí, escrito con mucho sentido del humor.",2,digital_ebook_purchase
"Para el precio que tiene no se le puede pedir mucho, pero lo peor es que genera mucha electricidad estática.",1,sports
"Es mas pequeña de lo que dice en el anuncio, no entran 4 adultos",3,sports
"Es una tarjeta de gran velocidad. Buscaba poder grabar en mi cámara, una Sony 6500, a 4K 100mb y con esta tarjeta puedo grabar sin problemas hasta dos horas y media.",5,pc
"Me ha venido rota, por el precio que pagué no la he querido devolver, tengo que hacer palanca para abrir la tapa, no había posibilidad de cambio",1,kitchen
"Es facil de poner, pero no estoy contento, todas las hojas quedan marcadas, es como si el toner estuviese mal, no me lo pediré otra vez",1,office_product
"Las zaptillas no está mal, físicamente son tal cual se ven en las imágenes, pero han llegado algo grandes. Son acolchadas y la suela está bien, pero lo peor es que no transpiran, con lo cual no son aconsejables para pies que suden porque cogen mal olor enseguida.",3,shoes
El producto era acorde con lo descrito.,4,luggage
Se me rompieron la tenazas al segundo uso. Lo barato sale caro.,1,home_improvement
"Quería el bolso para una boda y aseguraban la entrega al día siguiente y no fue así, la entrega se retraso 3 días, no he podido tener el bolso para el día que lo necesitaba, aun así el bolso es bonito",2,luggage
"Blanco radiactivo, esta se va a poner negra en dos días, y habrá que ponerla con lejía cada dos por tres.",4,other
"Se lo doy a mi bebé cuando está un poco estreñido y va genial. Se lo doy en el bibe del agua y va bebiendo poco a poco, el efecto no es inmediato, pero funciona. También vale para adultos.",4,grocery
Calidad precio baja . El fallo más grande que le veo es que en la parte central la pegatina de carbono negro no se le ve el patrón del carbono solo unos reflejos .ahora haber cuanto tiempo aguanta la laca que trae sin ponerse amarilla,2,automotive
"Estas sandalias no han recibido un trato inapropiado ni un uso intensivo. No se han usado para hacer caminatas ni nada por el estilo... Y en pocos meses de uso se ha roto la piel que cubre las plantillas, en la parte de los talones. La zona central de la plantilla es muy blanda y cómoda pero la parte exterior tiene un reborde algo más consistente y se va formando un poco de escalón y es de donde se rompe la piel que cubre la plantilla. No me parece una duración ni un resultado dignos de una sandalia outdoor de me costaron 68 €. Me gustaría saber si se puede hacer una reclamación",1,shoes
"CONTANDO INCLUSO LAS ARANDELAS SON 30 CM, NO 40 COMO DICEN.",1,personal_care_appliances
Había comprado en otra ocasión un producto similar que me pareció efectivo... Sin embargo este no me lo parece después de usarlo tres días. . Te deja la boca y la lengua negras..,1,drugstore
Estupendos zapatos a un precio muy bueno. La suela es acolchada y el piso confortable. He comprado en 2 colores,5,shoes
Con un simple taladro y estas brocas se hacen las roscas fácilmente y sin apenas esfuerzo. Las he probado y ya se han convertido en un imprescindible en mi taller. Ahora habrá que ver cuánto duran.,5,home_improvement
"La verdad es que tenia mucha ilusión con esta piedra pero es cierto que no vale la pena. He hecho pizzas con y sin y desde luego no vale la pena el tiempo invertido para calentarla, ya que al final la pizza sale exactamente igual en la base si la pones en la rejilla y con su papel de horno. Por tanto he de decir que no la usare mas.",2,lawn_and_garden
"Lo mejor, vienen dos",2,wireless
"mi niña no tuvo suerte para Navidad, su regalo fue defectuoso y se lo devolveré. De la taza ella quiere un scooter eléctrico. el producto no se quiere cargar , incluso si lo deja enchufado toda la noche, he nunca funciona",1,sports
"Muy fuertes y con buen pegamento. Lo he utilizado para pegar una placa solar manteniendo un espacio de refrigeracion con el techo. Aparte le he añadido sika en la parte delantera, pero creo que sin ella tambien aguantaria.",5,home_improvement
Dura mucho pero se hacen pelotas,3,beauty
"Acabo de recibirlo y está partido, ahora me toca perder el tiempo y encargarme de gestionar una devolución, donde te cubren 3€ pero por peso te tienes que gastar 15€. Mejor no comprarlo.",1,furniture
"Lo he devuelto. La verdad que no cumple su función. Funciona exactamente igual que esos bolis con punta de goma. No vale la pena. Si intentas dibujar, tomar apuntes o escribir, ni pierdas el tiempo. Como siempre Amazon un 10 aceptando la devolución del producto.",2,office_product
